ID,RECARGA
130569,0.96
80983,0.01
51197,0.5
17141,0.48
80480,0.56
173288,0.96
3230,0.56
180949,0.97
51308,0.85
134228,0.96
2920,0.88
136709,0.91
152309,0.97
149522,0.96
179931,0.94
12520,0.53
55335,0.83
85236,0.01
57245,0.65
12239,0.52
69330,0.81
16710,0.74
64950,0.86
159789,0.92
185645,0.95
114196,0.33
203790,0.87
45964,0.82
52267,0.74
71280,0.66
65744,0.74
87055,0.02
70472,0.83
85424,0.02
96568,0.35
75785,0.62
60515,0.81
26149,0.73
137948,0.97
163438,0.96
131978,0.91
85255,0.01
4548,0.87
72143,0.83
22737,0.74
178379,0.97
166016,0.92
76395,0.77
143357,0.91
10726,0.84
134276,0.96
99562,0.01
202023,0.96
18592,0.76
199290,0.94
121610,0.01
135155,0.96
144924,0.92
73236,0.78
105399,0.02
109892,0.11
89117,0.01
109852,0.65
4925,0.59
145769,0.92
9126,0.81
131471,0.97
84190,0.16
108536,0.44
190969,0.96
13114,0.85
88422,0.61
149740,0.96
114374,0.59
156043,0.92
80352,0.04
168402,0.97
142272,0.95
131923,0.94
148338,0.97
145922,0.97
141584,0.95
170260,0.94
160794,0.95
188065,0.97
203944,0.91
13974,0.56
126546,0.9
53406,0.86
36871,0.84
57764,0.71
196455,0.97
7134,0.81
70896,0.6
102412,0.72
157345,0.92
108669,0.01
200955,0.96
59502,0.69
169516,0.95
48681,0.72
90660,0.42
27849,0.81
175146,0.96
175426,0.96
203046,0.97
6681,0.5
20214,0.75
45160,0.8
96454,0.08
78669,0.02
188643,0.94
158875,0.93
130748,0.98
117499,0.8
186852,0.97
122826,0.96
265,0.63
61320,0.74
99864,0.01
97689,0.02
128525,0.88
23659,0.55
148536,0.97
121887,0.02
25139,0.71
18621,0.77
36861,0.71
111592,0.33
164601,0.95
33827,0.59
21234,0.84
9719,0.67
121349,0.23
132126,0.96
129190,0.96
189416,0.97
46124,0.68
162213,0.94
201445,0.97
92761,0.28
99841,0.2
186158,0.96
19443,0.65
100687,0.02
17176,0.77
88759,0.01
155573,0.95
203822,0.9
64955,0.75
60104,0.77
49772,0.69
15139,0.51
107970,0.46
195638,0.96
26968,0.86
187853,0.97
198661,0.96
188302,0.97
164824,0.97
88434,0.03
30165,0.53
18816,0.51
31056,0.7
175003,0.95
68493,0.74
140075,0.96
160992,0.97
93050,0.42
127029,0.88
7398,0.86
46673,0.71
168427,0.96
159737,0.86
2666,0.83
204058,0.96
62660,0.71
115183,0.38
23700,0.74
172781,0.97
142365,0.94
91803,0.41
91286,0.01
17400,0.23
46472,0.55
193137,0.92
166526,0.97
118718,0.01
90526,0.67
200254,0.95
86779,0.69
150440,0.96
51564,0.67
98983,0.52
5957,0.4
202275,0.95
126347,0.95
17857,0.75
178548,0.96
125968,0.91
85743,0.58
19927,0.72
9865,0.76
74659,0.76
204877,0.88
76375,0.8
46583,0.59
121529,0.55
152273,0.96
117147,0.58
174672,0.96
138082,0.96
193772,0.97
76529,0.77
93555,0.69
108466,0.07
142948,0.92
76117,0.52
103542,0.04
49684,0.56
90373,0.02
20188,0.74
198006,0.97
165828,0.96
95722,0.01
146730,0.97
168532,0.97
127662,0.96
36004,0.52
68137,0.61
98267,0.04
196823,0.97
152732,0.96
134036,0.96
37076,0.87
125641,0.94
4802,0.8
172002,0.92
53590,0.78
204199,0.96
61395,0.66
76120,0.67
12294,0.71
198272,0.91
55340,0.82
51481,0.63
64346,0.91
653,0.83
43814,0.47
87257,0.64
133955,0.96
179551,0.93
168652,0.96
137082,0.97
107338,0.67
46558,0.74
11777,0.89
3623,0.77
7368,0.65
166350,0.96
164591,0.94
62266,0.49
184629,0.94
61611,0.83
61435,0.57
142612,0.96
167305,0.95
130766,0.95
18426,0.82
135200,0.9
56626,0.65
123071,0.97
112988,0.02
76271,0.75
161237,0.95
25012,0.74
74284,0.76
134336,0.95
12015,0.64
139254,0.98
176487,0.92
82531,0.01
31991,0.82
125333,0.96
166219,0.97
46777,0.82
59365,0.69
37744,0.82
159865,0.95
83362,0.03
207953,0.97
105627,0.81
166647,0.95
127072,0.96
131110,0.97
150103,0.93
12049,0.84
149931,0.97
54659,0.83
64061,0.82
155822,0.95
199286,0.97
68230,0.88
72200,0.76
184799,0.96
180520,0.94
121751,0.63
24359,0.65
121638,0.95
42759,0.82
207116,0.95
42361,0.74
137237,0.9
74287,0.88
61001,0.74
179411,0.96
122555,0.96
180118,0.97
38583,0.83
158390,0.95
127219,0.97
159527,0.97
74981,0.78
203210,0.97
76924,0.44
6966,0.71
20734,0.62
27458,0.82
207479,0.97
156855,0.97
208357,0.97
96494,0.69
91898,0.04
137540,0.96
4573,0.55
105347,0.62
70119,0.65
83976,0.61
186677,0.91
120863,0.93
190786,0.91
80804,0.59
155403,0.89
65454,0.7
65378,0.54
143439,0.89
178975,0.93
102279,0.54
118872,0.02
21851,0.43
134310,0.97
124723,0.91
51212,0.86
19047,0.74
54546,0.48
51031,0.56
12135,0.74
109790,0.01
64702,0.82
134772,0.95
157638,0.91
156560,0.88
150600,0.96
63930,0.81
132614,0.98
103959,0.07
96599,0.16
133819,0.97
6240,0.77
11292,0.8
40000,0.9
2561,0.57
151047,0.94
5890,0.83
48509,0.85
69482,0.65
141829,0.93
25446,0.57
62055,0.87
9520,0.73
87486,0.34
139287,0.97
107479,0.14
163770,0.95
15198,0.74
24165,0.83
164020,0.95
204171,0.93
148416,0.97
101051,0.03
171930,0.97
6327,0.65
91414,0.32
103063,0.01
185778,0.97
88045,0.45
112107,0.53
166222,0.85
22930,0.83
82353,0.4
135122,0.98
81333,0.75
83572,0.76
178733,0.94
194721,0.96
192175,0.95
97237,0.6
164156,0.95
70984,0.48
164605,0.95
59260,0.66
38082,0.83
116738,0.18
157863,0.9
127186,0.95
145111,0.96
1196,0.51
66416,0.68
180792,0.95
91783,0.22
52416,0.78
61567,0.76
47850,0.8
184057,0.96
205592,0.96
105110,0.75
77895,0.69
38876,0.69
55435,0.77
155472,0.95
166932,0.92
205112,0.93
189610,0.95
83998,0.01
27267,0.75
205712,0.96
53993,0.73
103751,0.68
19467,0.52
37491,0.8
62163,0.63
46447,0.82
1684,0.78
119243,0.03
195388,0.95
153646,0.96
54141,0.54
59075,0.18
36423,0.87
2588,0.73
208820,0.95
131933,0.97
119473,0.1
122447,0.94
182138,0.93
33067,0.76
67397,0.74
3576,0.8
32877,0.83
53885,0.8
167492,0.95
14332,0.81
202096,0.92
60015,0.63
124192,0.97
197571,0.96
64130,0.76
57999,0.81
24658,0.65
14535,0.64
124724,0.95
178874,0.97
79561,0.08
91070,0.63
55004,0.46
144938,0.95
92773,0.41
43071,0.38
81245,0.03
79526,0.17
155617,0.89
111643,0.79
64387,0.78
93310,0.02
158556,0.91
107685,0.01
41831,0.74
149691,0.95
190861,0.93
32007,0.74
65605,0.72
13585,0.8
77233,0.8
30935,0.73
44086,0.8
126978,0.91
107581,0.65
39233,0.8
83276,0.28
138594,0.94
125339,0.97
130210,0.95
20944,0.67
187615,0.95
171770,0.97
82684,0.04
140956,0.88
108044,0.21
3622,0.69
190571,0.92
142324,0.96
16075,0.63
97886,0.43
181445,0.97
67487,0.63
75651,0.44
206511,0.97
153307,0.89
64947,0.68
28358,0.65
53097,0.75
153884,0.87
176920,0.96
102423,0.02
155222,0.97
147110,0.92
199342,0.78
135652,0.95
52224,0.71
139957,0.97
157477,0.92
64510,0.88
20312,0.84
195018,0.89
48330,0.78
44393,0.76
112301,0.14
94075,0.01
159668,0.96
193893,0.97
90865,0.66
8947,0.57
77375,0.69
162374,0.92
199107,0.97
155900,0.94
95785,0.02
184906,0.95
96271,0.33
163384,0.95
41577,0.78
135125,0.93
18820,0.67
37998,0.35
168022,0.86
179055,0.95
18483,0.83
124603,0.95
16905,0.85
99513,0.76
179059,0.96
61354,0.63
162112,0.96
110832,0.46
105287,0.01
105987,0.87
179018,0.96
17998,0.78
146872,0.95
11851,0.86
118278,0.02
81127,0.02
75252,0.86
192056,0.97
121091,0.02
28926,0.63
193756,0.91
741,0.58
142124,0.97
196108,0.95
142339,0.9
191976,0.92
143598,0.95
46075,0.7
138405,0.96
139589,0.95
188456,0.96
116048,0.25
132011,0.96
22131,0.4
165139,0.96
197116,0.96
44025,0.79
187369,0.49
61526,0.9
202689,0.97
176858,0.93
136217,0.94
123918,0.98
129631,0.93
93107,0.63
99973,0.49
187203,0.94
158005,0.96
143994,0.97
72050,0.71
33757,0.81
7052,0.77
129176,0.97
167756,0.92
34970,0.79
140967,0.96
53130,0.8
86887,0.58
19323,0.6
135000,0.95
111419,0.21
197512,0.95
70288,0.86
36061,0.75
110501,0.01
97234,0.02
205547,0.95
65906,0.82
189831,0.94
104024,0.43
144822,0.96
65359,0.9
46199,0.64
6478,0.8
72306,0.69
169509,0.96
186127,0.97
163837,0.96
68753,0.7
178415,0.97
13721,0.79
101430,0.01
62442,0.64
59892,0.55
120357,0.95
114027,0.45
30255,0.75
23139,0.82
99238,0.66
187142,0.96
9682,0.86
199351,0.91
77681,0.73
22471,0.1
119050,0.96
113802,0.27
172107,0.96
134386,0.95
60436,0.87
173157,0.92
60796,0.71
175252,0.92
35451,0.82
159225,0.96
180853,0.97
92077,0.16
173018,0.97
3255,0.9
102801,0.01
72077,0.76
123827,0.96
109509,0.56
154009,0.97
12218,0.78
85304,0.54
109184,0.53
1115,0.84
88098,0.01
138498,0.88
9912,0.81
197681,0.92
90742,0.58
204016,0.96
171854,0.96
18549,0.77
179315,0.91
187513,0.91
176843,0.94
109096,0.21
177930,0.96
13430,0.26
46771,0.76
112974,0.3
152864,0.96
121475,0.38
44409,0.81
141834,0.95
198619,0.96
143407,0.92
23689,0.79
74137,0.87
94834,0.56
118963,0.01
99967,0.25
139724,0.95
161615,0.97
92330,0.27
108721,0.04
168525,0.95
118513,0.97
184838,0.97
141561,0.97
42156,0.78
166174,0.94
101856,0.61
42395,0.79
173722,0.96
143914,0.97
71269,0.61
49464,0.85
136617,0.94
25620,0.64
29730,0.72
137432,0.9
160982,0.89
170977,0.97
132128,0.96
176985,0.94
69455,0.53
86212,0.21
195793,0.95
207756,0.96
39136,0.74
70578,0.83
101711,0.73
49820,0.62
135542,0.95
153636,0.96
145848,0.88
137646,0.97
195650,0.9
168319,0.97
73139,0.56
93112,0.62
173874,0.95
95273,0.01
184780,0.9
142483,0.95
16804,0.88
114445,0.01
10053,0.51
53783,0.61
18774,0.85
70899,0.78
165230,0.91
141791,0.96
204214,0.89
113374,0.82
15747,0.6
123369,0.93
109257,0.02
94465,0.02
97919,0.78
2459,0.5
182785,0.96
202801,0.97
141150,0.95
49153,0.72
67269,0.81
120452,0.67
129693,0.95
200706,0.94
119694,0.62
123903,0.96
67524,0.81
8455,0.83
190481,0.9
54001,0.83
5715,0.77
87112,0.53
157295,0.87
49017,0.51
127456,0.97
185447,0.95
179060,0.96
131328,0.96
197217,0.95
190121,0.95
206947,0.97
111244,0.03
16919,0.62
134028,0.94
208033,0.91
76997,0.81
40713,0.73
156881,0.96
93350,0.34
17614,0.78
101950,0.05
174314,0.9
173717,0.97
198856,0.96
21134,0.7
3964,0.54
201464,0.97
47334,0.85
161323,0.96
163996,0.9
119533,0.96
45209,0.86
208568,0.95
33300,0.77
49637,0.75
197922,0.97
97336,0.26
103124,0.7
22141,0.7
53102,0.63
20189,0.52
8238,0.84
140502,0.92
17178,0.73
76729,0.69
47475,0.77
106849,0.57
154010,0.96
133114,0.96
78552,0.1
16096,0.68
46767,0.73
186341,0.97
85504,0.09
44492,0.78
90818,0.74
123310,0.96
17186,0.61
160408,0.97
6318,0.91
69602,0.59
157427,0.96
109877,0.01
78448,0.5
122038,0.17
100185,0.11
10371,0.57
74589,0.46
29037,0.8
133381,0.94
156012,0.96
32663,0.87
54853,0.81
54528,0.81
205146,0.97
158541,0.96
6711,0.7
176962,0.92
14067,0.76
1494,0.8
126450,0.97
597,0.79
55176,0.86
188129,0.96
202148,0.95
34193,0.79
166761,0.93
147229,0.96
207843,0.97
96182,0.5
111867,0.54
44209,0.7
70411,0.82
177070,0.89
48669,0.33
23126,0.74
113767,0.56
47530,0.65
193003,0.96
79064,0.75
123937,0.97
134632,0.89
162131,0.96
10619,0.83
20919,0.76
135324,0.96
45035,0.84
94570,0.01
13695,0.82
9948,0.78
1845,0.81
39711,0.88
62928,0.66
155082,0.97
91412,0.33
203900,0.96
23961,0.58
5432,0.83
169061,0.97
19281,0.64
44059,0.79
58788,0.47
115341,0.59
186075,0.95
94163,0.02
184642,0.94
43800,0.79
140309,0.95
37867,0.83
102637,0.02
92598,0.08
90181,0.67
50614,0.78
76423,0.73
69302,0.82
199720,0.92
176824,0.96
191554,0.97
9552,0.58
74199,0.8
154951,0.96
106916,0.45
32149,0.49
124963,0.95
118336,0.96
164447,0.9
116982,0.73
89065,0.58
20354,0.83
114764,0.45
69092,0.69
63720,0.54
109938,0.21
187674,0.95
171796,0.96
78736,0.26
121650,0.86
138218,0.94
137938,0.9
68258,0.75
16712,0.02
37915,0.79
48932,0.71
154309,0.95
90302,0.02
138538,0.87
156770,0.97
150482,0.95
76186,0.88
25838,0.61
12121,0.89
195653,0.92
44179,0.59
45533,0.64
19900,0.89
9627,0.77
133784,0.95
76204,0.67
19705,0.79
185991,0.96
106311,0.31
57486,0.42
179640,0.94
84120,0.09
12434,0.86
101408,0.37
124587,0.98
177520,0.97
71951,0.81
137430,0.95
71290,0.64
118059,0.97
74435,0.81
50289,0.44
53492,0.48
129446,0.95
124642,0.97
169215,0.87
48045,0.41
51345,0.85
97304,0.08
129685,0.95
94145,0.41
14805,0.8
48486,0.82
131299,0.94
74624,0.9
85489,0.09
48103,0.89
139997,0.96
55943,0.77
72510,0.74
115654,0.43
115405,0.75
16931,0.78
106422,0.01
19396,0.57
100209,0.02
36294,0.84
190486,0.95
16591,0.54
159817,0.94
101870,0.01
143240,0.95
20642,0.77
93236,0.15
27724,0.53
119511,0.79
68440,0.73
99598,0.03
122134,0.97
64822,0.63
166949,0.97
94755,0.22
151254,0.95
139407,0.97
1103,0.77
205234,0.95
32955,0.74
171585,0.97
123558,0.97
207014,0.94
103838,0.14
97903,0.65
46125,0.69
97410,0.01
74632,0.56
20959,0.78
204252,0.97
186538,0.96
163144,0.97
58749,0.45
166570,0.86
164009,0.96
184963,0.95
63749,0.67
108480,0.07
91236,0.46
90287,0.12
21591,0.78
175650,0.96
6323,0.85
172181,0.95
31439,0.65
107087,0.58
80513,0.01
150596,0.96
114923,0.33
147053,0.93
142268,0.95
177592,0.97
69804,0.7
24954,0.86
151123,0.97
19788,0.82
189495,0.89
80827,0.02
48515,0.63
178692,0.89
60349,0.71
92246,0.5
46186,0.76
82508,0.09
196256,0.89
21799,0.66
167559,0.96
202724,0.91
95634,0.01
81579,0.7
156196,0.97
24982,0.9
194091,0.95
138852,0.96
24288,0.92
115482,0.03
175863,0.96
94860,0.01
102977,0.43
131287,0.97
83010,0.79
41250,0.85
202997,0.91
191472,0.96
66551,0.72
124410,0.96
162269,0.92
164570,0.94
136967,0.95
69959,0.84
173716,0.96
141707,0.96
35656,0.64
17017,0.59
105251,0.02
72117,0.66
116420,0.02
183310,0.95
36325,0.88
42397,0.76
28726,0.79
36187,0.73
170511,0.95
166150,0.97
152643,0.98
87199,0.01
24607,0.51
149455,0.9
203380,0.9
22935,0.71
8135,0.6
66981,0.75
196651,0.97
41812,0.87
136104,0.92
175923,0.96
34022,0.72
179077,0.9
177312,0.83
185122,0.9
193841,0.9
50102,0.62
49134,0.81
52622,0.53
151410,0.93
83338,0.05
170993,0.97
108005,0.25
53591,0.61
205427,0.95
18498,0.6
50593,0.56
92699,0.8
38040,0.64
54333,0.35
126795,0.93
57409,0.08
16073,0.78
69699,0.91
66134,0.64
175321,0.96
27560,0.77
166498,0.97
165099,0.93
151716,0.96
57670,0.66
84040,0.08
197805,0.95
62851,0.75
110853,0.55
72230,0.83
65571,0.6
179401,0.89
106558,0.06
69588,0.81
92070,0.23
92935,0.44
104057,0.3
91531,0.05
66858,0.69
187994,0.95
16611,0.81
85357,0.6
55215,0.12
40970,0.67
111771,0.04
97939,0.63
97087,0.01
103469,0.01
88375,0.18
43139,0.63
191942,0.96
77258,0.75
70990,0.83
3975,0.75
12755,0.84
93522,0.37
139170,0.88
164003,0.97
154156,0.96
138125,0.95
62311,0.79
141862,0.95
135187,0.97
149880,0.96
25572,0.86
199608,0.93
183387,0.97
176345,0.94
159947,0.96
146591,0.98
37614,0.01
17743,0.8
184594,0.97
185493,0.96
104235,0.09
142950,0.96
164938,0.97
18322,0.85
128729,0.96
200348,0.89
66530,0.68
62870,0.68
148324,0.95
18279,0.8
203774,0.91
136265,0.95
116386,0.64
178853,0.93
158379,0.98
88982,0.02
60350,0.83
74083,0.82
56910,0.46
196036,0.95
158772,0.95
155786,0.91
189413,0.93
812,0.86
106891,0.72
10555,0.86
135039,0.96
174701,0.96
202475,0.9
28317,0.82
161590,0.94
79565,0.18
195715,0.95
152501,0.86
47478,0.84
74534,0.84
6204,0.9
151255,0.96
33760,0.48
48917,0.78
198352,0.96
26946,0.78
22043,0.85
64518,0.12
88355,0.01
16949,0.79
65310,0.87
107378,0.11
189160,0.97
180224,0.97
58341,0.75
8969,0.41
108066,0.24
29383,0.86
49051,0.76
125192,0.93
188,0.81
45976,0.63
185711,0.91
100990,0.04
127567,0.96
131276,0.92
115633,0.57
66596,0.73
69942,0.74
41248,0.63
180137,0.95
79252,0.3
121609,0.09
11928,0.68
61315,0.6
122785,0.84
68123,0.83
82936,0.07
189978,0.96
129807,0.95
10506,0.5
194457,0.95
155501,0.97
155414,0.95
125823,0.9
160763,0.94
126906,0.98
15887,0.74
51370,0.89
124110,0.95
31495,0.74
21258,0.82
33928,0.86
83183,0.29
34685,0.81
71711,0.74
181481,0.96
87501,0.43
72808,0.85
172317,0.96
52806,0.73
68050,0.84
153108,0.97
17691,0.85
37841,0.84
86215,0.15
148223,0.88
147964,0.89
71335,0.76
135886,0.9
174286,0.88
37835,0.64
160830,0.91
118128,0.01
124927,0.97
99196,0.83
1587,0.74
205213,0.96
115991,0.29
123546,0.95
63172,0.75
60469,0.76
119742,0.02
55425,0.75
186833,0.96
4052,0.85
63160,0.65
15595,0.78
120787,0.16
127877,0.89
5065,0.66
16809,0.54
100450,0.78
162993,0.92
195675,0.96
50579,0.56
52323,0.52
157944,0.95
75235,0.62
47486,0.85
167459,0.96
75679,0.58
4504,0.65
23955,0.87
79998,0.33
109674,0.24
122810,0.91
22675,0.7
145520,0.94
69103,0.31
117052,0.66
70448,0.72
41523,0.89
204995,0.95
103805,0.03
118015,0.12
79209,0.02
172354,0.89
144147,0.97
174759,0.94
153125,0.91
45703,0.7
183176,0.93
170988,0.91
140650,0.96
199418,0.9
47378,0.77
7598,0.61
109332,0.01
202124,0.97
165232,0.97
93705,0.68
151063,0.97
20267,0.58
1595,0.47
5562,0.8
27613,0.66
51675,0.62
146606,0.96
99694,0.68
22459,0.61
178348,0.96
52166,0.79
39914,0.82
118361,0.02
197294,0.96
136530,0.92
169498,0.91
38129,0.7
97263,0.72
60381,0.79
76764,0.68
148184,0.85
27322,0.84
192216,0.92
51095,0.82
43216,0.72
55569,0.78
185754,0.97
42366,0.6
179071,0.92
149483,0.95
70794,0.84
389,0.7
139574,0.97
57236,0.75
61630,0.12
57916,0.72
187960,0.89
92162,0.67
98408,0.35
46482,0.78
83344,0.6
30734,0.68
67445,0.85
31145,0.85
2367,0.6
55926,0.68
88168,0.78
154414,0.92
128459,0.97
16638,0.86
90765,0.25
78361,0.75
64767,0.81
192703,0.93
13429,0.45
41666,0.63
77421,0.77
166993,0.94
68358,0.78
165030,0.91
1755,0.8
169428,0.94
136214,0.94
13348,0.64
62978,0.85
26310,0.85
126545,0.95
83012,0.02
81587,0.43
36309,0.69
51662,0.83
57339,0.74
106166,0.65
84084,0.77
54852,0.73
188931,0.97
12851,0.85
59060,0.46
80808,0.03
121757,0.02
197104,0.97
135241,0.97
155060,0.95
69936,0.67
93600,0.02
116024,0.09
99735,0.03
14358,0.57
192184,0.97
154982,0.95
119205,0.57
96713,0.12
149511,0.96
107696,0.12
75364,0.74
155489,0.96
192199,0.96
79050,0.02
20652,0.54
47693,0.75
46981,0.72
25155,0.17
105428,0.07
69083,0.64
31567,0.71
191241,0.92
167136,0.93
14132,0.87
6955,0.67
47052,0.6
150928,0.87
3920,0.9
185796,0.96
3143,0.67
144379,0.89
52643,0.73
144548,0.93
39675,0.8
190474,0.97
76091,0.73
202033,0.96
199905,0.96
92175,0.65
41318,0.55
121541,0.01
136688,0.95
169371,0.94
196735,0.92
93569,0.41
14021,0.68
52422,0.76
54126,0.75
47275,0.79
94817,0.11
143122,0.96
125664,0.96
74392,0.63
184992,0.93
190980,0.91
154019,0.95
12190,0.66
114910,0.18
101434,0.78
128601,0.98
74277,0.78
135556,0.96
51927,0.77
148893,0.97
9051,0.47
111246,0.02
30010,0.64
131718,0.94
114120,0.01
208105,0.95
150525,0.95
167448,0.97
12834,0.87
57022,0.45
142535,0.9
183467,0.95
37220,0.85
50076,0.59
68068,0.8
114057,0.38
128016,0.91
59099,0.85
78118,0.82
111020,0.34
119489,0.58
21522,0.86
178374,0.91
135687,0.95
613,0.83
10707,0.86
75312,0.61
135947,0.97
42782,0.73
145827,0.96
157917,0.97
129749,0.98
73547,0.66
92589,0.75
140310,0.9
129766,0.91
26178,0.48
180290,0.98
80329,0.04
68742,0.28
107552,0.74
96565,0.59
63345,0.78
73761,0.84
38902,0.88
208528,0.97
12752,0.87
76605,0.74
58557,0.64
194662,0.96
1303,0.48
6920,0.9
162120,0.95
190487,0.96
167076,0.97
154930,0.97
96708,0.01
96849,0.73
63255,0.56
105702,0.72
107472,0.15
35694,0.74
197306,0.92
26325,0.56
198783,0.97
73044,0.58
76619,0.4
74261,0.61
91851,0.01
16703,0.82
160686,0.97
174620,0.97
204678,0.97
48060,0.83
208236,0.95
29891,0.7
155973,0.95
85313,0.66
141568,0.98
204989,0.87
3048,0.79
138704,0.96
122041,0.06
181720,0.92
36070,0.66
198575,0.92
64805,0.78
40019,0.78
143978,0.96
140829,0.97
12837,0.87
50387,0.88
89471,0.6
201131,0.92
169087,0.96
163584,0.95
34818,0.87
106428,0.02
9152,0.43
113144,0.15
111865,0.04
13269,0.84
71852,0.72
189596,0.92
103919,0.45
114075,0.04
76165,0.82
137691,0.96
11933,0.48
120766,0.44
47326,0.83
188322,0.95
129935,0.96
79029,0.03
190974,0.9
67776,0.63
118722,0.31
69240,0.66
138654,0.95
98674,0.01
177981,0.89
201045,0.93
195600,0.92
74643,0.78
95995,0.43
114245,0.01
31148,0.79
201146,0.92
92838,0.02
115591,0.6
4893,0.75
29544,0.53
184167,0.97
168468,0.96
94225,0.17
20945,0.74
88060,0.13
70283,0.31
154835,0.96
21813,0.52
201014,0.95
26416,0.83
179553,0.97
38328,0.78
114502,0.81
15953,0.47
171825,0.96
206445,0.89
41825,0.45
153308,0.96
36709,0.76
125069,0.94
41168,0.77
130422,0.96
119680,0.73
69287,0.86
170354,0.89
82730,0.7
197000,0.95
62221,0.76
174598,0.97
17513,0.79
18430,0.58
80927,0.6
60393,0.59
27190,0.08
155130,0.9
178503,0.96
157259,0.9
130888,0.95
45176,0.76
26181,0.68
171718,0.93
147250,0.95
68584,0.29
61874,0.62
129012,0.97
96278,0.43
62003,0.81
179409,0.93
122494,0.91
38391,0.81
103013,0.62
151453,0.92
94113,0.4
61389,0.64
119507,0.15
30886,0.73
16000,0.65
157837,0.91
19795,0.92
52013,0.71
197302,0.96
178988,0.95
5374,0.7
208954,0.96
23916,0.5
16362,0.78
140273,0.89
206222,0.93
159128,0.95
25939,0.4
70378,0.75
198337,0.93
181081,0.96
77288,0.79
83423,0.04
184495,0.96
32340,0.82
47782,0.83
142439,0.95
78941,0.01
104930,0.02
151548,0.94
162599,0.94
42646,0.65
14316,0.81
122850,0.86
145931,0.97
4283,0.9
26280,0.54
113291,0.49
137239,0.95
39909,0.73
14747,0.81
177699,0.87
33810,0.77
171969,0.95
203463,0.86
200640,0.92
10642,0.65
153666,0.94
29717,0.9
29628,0.84
107666,0.23
169377,0.95
27938,0.7
83986,0.22
68853,0.79
165860,0.9
180387,0.95
78390,0.16
179703,0.96
140782,0.96
144065,0.96
94781,0.19
49639,0.81
69075,0.71
150385,0.96
78825,0.02
168469,0.96
145056,0.96
23217,0.83
165100,0.97
166085,0.96
178192,0.96
33768,0.79
128315,0.95
116229,0.5
143493,0.98
83947,0.09
84161,0.01
151991,0.93
46906,0.83
127707,0.88
3520,0.71
143214,0.94
24408,0.78
169685,0.94
178097,0.96
193204,0.96
168871,0.92
39067,0.85
163195,0.96
90102,0.33
140727,0.95
191216,0.9
121448,0.81
150259,0.94
70779,0.79
127009,0.96
4555,0.74
196094,0.96
189736,0.89
186608,0.97
48945,0.77
102723,0.02
14166,0.74
9485,0.81
136275,0.97
89318,0.34
20416,0.84
148560,0.63
124150,0.95
130228,0.89
109003,0.03
136807,0.95
97428,0.02
156702,0.92
97464,0.01
99723,0.39
182461,0.96
107588,0.01
195210,0.94
163085,0.94
24863,0.68
153787,0.96
16603,0.32
115444,0.63
1928,0.66
174556,0.96
103009,0.01
200494,0.96
37595,0.91
17468,0.58
204898,0.96
19962,0.54
53728,0.54
81944,0.02
154306,0.92
162048,0.95
186534,0.97
27001,0.77
110422,0.02
40993,0.8
95520,0.02
196661,0.97
107052,0.04
174524,0.96
73295,0.78
14091,0.84
6985,0.84
65285,0.81
72192,0.56
179718,0.88
129541,0.96
102681,0.49
4771,0.84
156325,0.97
179106,0.96
198444,0.97
29501,0.86
105603,0.13
55212,0.84
34701,0.82
75685,0.66
55941,0.8
93689,0.04
184668,0.97
203362,0.95
128604,0.97
102436,0.58
45615,0.65
21726,0.74
13842,0.86
169253,0.92
39826,0.72
150714,0.89
161076,0.95
125199,0.96
122207,0.96
113880,0.01
139355,0.96
97413,0.07
154611,0.95
58129,0.62
184716,0.92
158603,0.95
189705,0.96
86219,0.49
19028,0.57
188689,0.97
136306,0.9
23444,0.4
60275,0.85
35294,0.71
205949,0.97
436,0.78
134691,0.9
189161,0.95
14053,0.81
100359,0.65
33450,0.39
114962,0.02
198412,0.95
125390,0.94
25094,0.77
188696,0.95
191367,0.94
80316,0.02
32093,0.76
87887,0.24
87845,0.09
131031,0.88
207121,0.96
172942,0.93
102752,0.15
692,0.69
42915,0.49
103706,0.6
148385,0.97
104645,0.25
71830,0.73
33007,0.64
79051,0.51
37353,0.75
139923,0.96
190167,0.97
126516,0.97
86281,0.21
131643,0.97
105316,0.44
94172,0.22
149203,0.95
85094,0.04
34969,0.78
87917,0.02
48453,0.67
102660,0.44
66477,0.72
134358,0.96
156988,0.97
85360,0.02
111578,0.68
154693,0.97
52518,0.67
155737,0.9
64872,0.81
158055,0.91
167006,0.97
193410,0.85
65527,0.78
60018,0.71
96429,0.1
3928,0.83
157592,0.93
126764,0.95
33717,0.76
171135,0.97
105691,0.12
139961,0.95
70646,0.71
66279,0.76
109392,0.71
179939,0.9
107828,0.08
115526,0.02
95901,0.84
48656,0.58
130800,0.9
203990,0.92
146409,0.93
149654,0.92
19668,0.6
15442,0.72
146975,0.94
34493,0.56
206044,0.95
18742,0.71
195483,0.96
206830,0.95
106887,0.01
131456,0.96
163401,0.97
74930,0.81
54538,0.86
16483,0.51
185266,0.89
66124,0.69
69818,0.6
116046,0.69
66513,0.74
170967,0.89
2629,0.77
30283,0.66
80781,0.55
173214,0.94
98113,0.73
187126,0.89
174248,0.89
25618,0.66
192632,0.96
56670,0.16
44441,0.84
49783,0.68
93438,0.64
94555,0.67
114798,0.59
195028,0.97
62873,0.62
79747,0.04
203908,0.91
25680,0.73
53162,0.53
107644,0.21
47443,0.77
